,Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
864,273,2023-12-28,CUST751,Female,56,Beauty,4,33,-13
865,427,2023-10-04,CUST916,Female,53,Beauty,2,39,30
866,334,2023-02-23,CUST902,Female,21,Electronics,3,47,500
867,1,2023-03-30,CUST251,Female,27,Clothing,2,477,119
868,11,2023-03-17,CUST655,Female,48,Beauty,2,504,22
869,255,2023-12-19,CUST067,Male,49,Clothing,4,52,-22
870,882,2023-04-06,CUST246,Female,45,Clothing,4,21,439
871,825,2023-05-06,CUST648,Female,36,Clothing,1,37,90
872,731,2023-08-12,CUST328,Male,36,Electronics,2,39,-13
873,866,2023-11-06,CUST143,Male,21,Electronics,4,43,67
874,962,2023-01-11,CUST686,Female,50,Clothing,1,47,421
875,964,2023-02-01,CUST043,Male,53,Electronics,1,14,167
876,552,2023-05-28,CUST125,Female,60,Clothing,3,50,148
877,616,2023-12-02,CUST982,Male,33,Beauty,1,59,20
878,112,2023-08-06,CUST996,Female,22,Electronics,3,22,-3
879,225,2023-11-25,CUST306,Male,31,Electronics,3,487,30
880,533,2023-08-02,CUST501,Female,59,Clothing,1,33,72
881,853,2023-05-22,CUST320,Female,20,Beauty,4,38,10
882,499,2023-09-06,CUST582,Male,41,Beauty,4,60,0
883,436,2023-02-16,CUST833,Female,29,Clothing,3,38,576
884,56,2023-01-02,CUST357,Male,53,Beauty,2,25,62
885,540,2023-08-22,CUST927,Female,39,Beauty,3,317,44
886,268,2023-12-16,CUST812,Female,20,Electronics,2,47,402
887,536,2023-10-12,CUST111,Male,20,Electronics,4,293,405
888,701,2023-09-01,CUST363,Female,20,Beauty,4,17,87
889,92,2023-08-07,CUST119,Male,40,Electronics,3,29,168
890,728,2023-01-15,CUST854,Female,47,Electronics,1,50,-44
891,33,2023-11-10,CUST341,Male,19,Clothing,2,27,22
892,802,2023-09-29,CUST530,Female,24,Beauty,2,503,72
893,561,2023-08-18,CUST222,Male,52,Clothing,1,43,80
894,858,2023-08-11,CUST252,Female,52,Beauty,1,57,1218
895,100,2023-10-22,CUST400,Male,27,Beauty,1,37,463
896,578,2023-11-15,CUST481,Female,32,Electronics,3,289,79
897,409,2023-12-24,CUST297,Female,22,Electronics,4,47,1
898,757,2023-01-06,CUST595,Female,21,Electronics,4,24,100
899,672,2023-08-07,CUST550,Male,44,Clothing,1,42,948
900,386,2023-03-29,CUST150,Male,26,Electronics,1,38,804
901,772,2023-03-28,CUST435,Male,18,Beauty,2,499,30
902,616,2023-10-04,CUST041,Male,22,Clothing,1,502,367
903,752,2023-03-12,CUST291,Male,43,Clothing,1,483,22
904,746,2023-08-28,CUST748,Male,56,Electronics,1,44,1481
905,465,2023-05-08,CUST397,Male,54,Electronics,2,278,111
906,534,2023-10-15,CUST417,Male,47,Clothing,1,39,-31
907,840,2023-01-15,CUST186,Female,21,Clothing,4,38,1296
908,815,2023-05-26,CUST387,Female,37,Beauty,4,36,51
909,865,2023-08-28,CUST818,Male,59,Clothing,2,26,24
910,302,2023-05-29,CUST420,Male,49,Beauty,2,32,1266
911,422,2023-10-02,CUST974,Female,47,Electronics,3,37,1043
912,636,2023-09-05,CUST057,Male,59,Beauty,1,37,42
913,379,2023-04-19,CUST885,Male,47,Electronics,2,36,69
914,715,2023-03-13,CUST578,Female,41,Clothing,1,39,69
915,532,2023-07-08,CUST236,Male,23,Clothing,3,513,919
916,790,2023-01-01,CUST435,Male,21,Electronics,3,500,-6
917,39,2023-07-04,CUST645,Female,25,Electronics,3,292,1461
918,924,2023-03-12,CUST485,Female,42,Electronics,3,491,79
919,942,2023-07-30,CUST007,Male,27,Electronics,3,36,33
920,127,2023-02-25,CUST613,Female,56,Clothing,1,24,162
921,405,2023-06-28,CUST363,Male,32,Beauty,1,30,74
922,541,2023-11-22,CUST453,Female,40,Beauty,1,44,59
923,283,2023-03-21,CUST808,Female,24,Electronics,1,26,89
924,280,2023-12-17,CUST909,Female,22,Clothing,2,38,1561
925,221,2023-03-01,CUST065,Female,56,Beauty,1,53,871
926,966,2023-10-17,CUST799,Female,38,Clothing,3,36,820
927,922,2023-01-07,CUST396,Male,32,Beauty,2,49,-50
928,619,2023-04-15,CUST591,Female,17,Clothing,1,33,20
929,456,2023-02-16,CUST219,Male,21,Electronics,3,51,350
930,293,2023-01-08,CUST616,Female,40,Beauty,2,32,153
931,387,2023-05-25,CUST886,Female,21,Electronics,1,23,32
932,511,2023-10-05,CUST254,Male,56,Electronics,2,37,34
933,568,2023-09-04,CUST647,Male,46,Electronics,4,300,484
934,454,2023-11-14,CUST767,Female,21,Electronics,4,26,1386
935,296,2023-04-16,CUST987,Female,58,Electronics,3,42,48
936,177,2023-10-30,CUST154,Male,45,Clothing,4,33,514
937,167,2023-10-02,CUST357,Male,32,Electronics,3,47,-18
938,596,2023-07-08,CUST447,Male,48,Beauty,2,290,54
939,81,2023-05-02,CUST315,Male,47,Clothing,3,47,72
940,771,2023-11-24,CUST552,Female,15,Electronics,2,296,1325
941,540,2023-11-13,CUST982,Female,47,Electronics,2,41,83
942,374,2023-03-06,CUST387,Male,44,Electronics,1,50,962
943,650,2023-10-21,CUST084,Male,40,Beauty,2,40,49
944,697,2023-10-19,CUST807,Male,55,Electronics,3,486,97
945,48,2023-04-05,CUST632,Male,55,Clothing,2,319,47
946,652,2023-01-11,CUST920,Male,44,Clothing,3,42,77
947,188,2023-05-27,CUST497,Male,17,Beauty,2,13,983
948,42,2023-05-03,CUST435,Male,23,Beauty,4,39,-10
949,473,2023-04-28,CUST893,Male,35,Beauty,4,19,54
950,447,2023-12-02,CUST831,Female,20,Clothing,1,51,30
951,361,2023-10-26,CUST584,Female,23,Beauty,1,46,811
952,863,2023-04-22,CUST756,Male,58,Clothing,1,45,1038
953,592,2023-11-16,CUST136,Female,15,Clothing,3,40,77
954,248,2023-11-13,CUST586,Male,50,Electronics,4,19,139
955,267,2023-01-24,CUST674,Male,20,Clothing,1,26,36
956,616,2023-11-02,CUST035,Male,51,Electronics,3,31,85
957,367,2023-09-30,CUST653,Male,31,Electronics,3,308,0
958,64,2023-04-20,CUST665,Female,22,Electronics,1,43,89
959,657,2023-02-21,CUST270,Female,40,Beauty,3,23,427
960,689,2023-01-09,CUST434,Male,60,Clothing,2,36,11
961,773,2023-12-16,CUST935,Female,20,Clothing,2,56,98
962,845,2023-03-05,CUST694,Male,55,Clothing,1,312,216
963,968,2023-10-09,CUST774,Female,21,Electronics,2,30,65
964,624,2023-11-15,CUST682,Female,24,Electronics,1,43,485
965,58,2023-07-06,CUST769,Male,39,Clothing,4,25,46
966,943,2023-08-19,CUST512,Female,46,Beauty,1,27,113
967,781,2023-08-31,CUST104,Female,56,Electronics,4,17,106
968,734,2023-10-18,CUST677,Female,26,Beauty,1,21,111
969,959,2023-08-31,CUST582,Male,35,Clothing,4,38,51
970,32,2023-10-03,CUST239,Male,57,Clothing,2,35,63
971,469,2023-11-24,CUST825,Female,35,Electronics,4,27,1714
972,548,2023-05-09,CUST544,Female,53,Beauty,1,32,484
973,730,2023-03-26,CUST537,Male,30,Clothing,2,472,77
974,841,2023-01-11,CUST326,Male,38,Beauty,1,32,61
975,505,2023-06-01,CUST796,Female,40,Electronics,4,31,890
976,610,2023-08-08,CUST562,Male,42,Clothing,2,49,108
977,621,2023-01-13,CUST495,Male,43,Electronics,1,300,1545
978,88,2023-01-09,CUST276,Male,41,Beauty,2,34,73
979,970,2023-03-20,CUST984,Female,20,Clothing,2,488,417
980,958,2023-11-23,CUST407,Male,40,Clothing,2,29,117
981,948,2023-03-07,CUST472,Male,57,Electronics,2,30,20
982,233,2023-06-21,CUST233,Male,24,Beauty,2,29,1490
983,418,2023-02-05,CUST686,Male,47,Beauty,1,287,42
984,963,2023-12-24,CUST642,Male,22,Electronics,1,21,469
985,746,2023-09-14,CUST161,Female,35,Clothing,1,36,53
986,338,2023-03-05,CUST184,Female,23,Electronics,1,34,2
987,299,2023-02-09,CUST964,Female,49,Electronics,4,38,59
988,551,2023-10-06,CUST016,Male,36,Beauty,1,480,301
989,425,2023-02-16,CUST752,Female,31,Beauty,4,46,1191
990,520,2023-12-09,CUST761,Male,54,Beauty,2,43,227
991,646,2023-02-16,CUST105,Male,15,Clothing,4,26,887
992,887,2023-08-10,CUST401,Female,29,Beauty,4,17,1003
993,615,2023-04-15,CUST647,Female,21,Clothing,4,45,435
994,528,2023-07-30,CUST844,Male,61,Electronics,3,20,106
995,421,2023-12-15,CUST437,Male,19,Beauty,2,472,101
996,898,2023-03-31,CUST744,Male,38,Electronics,3,44,35
997,686,2023-06-01,CUST085,Male,34,Electronics,1,43,36
998,199,2023-07-14,CUST505,Female,25,Clothing,2,49,61
999,359,2023-04-13,CUST837,Male,54,Clothing,4,38,55
